,city,Авиастроение и космическая отрасль,Добыча нефти и газа,Добыча угля и металлических руд,Машиностроение,Судостроение,Фармацевтика,Химическая промышленность,Цветная металлургия,Черная металлургия,Электроника и микроэлектроника,coordinates
438,Кореновск,53.25,,,426.0,269.25,243.0,,62.12500000000001,62.12500000000001,35.5,"[39.448033, 45.462742]"
439,Коркино,53.5,,,428.0,156.5,102.0,,62.41666666666667,62.41666666666667,35.666666666666664,"[61.393049, 54.892493]"
440,Королев,913.0,828.9285714285714,678.2142857142858,1080.0,491.0,15.071428571428571,,157.5,157.5,1252.0,"[37.815211, 55.918953]"
441,Королёв,6206.0,,,6158.0,3442.0,3054.0,3054.0,3506.6666666666665,3506.6666666666665,3956.6666666666665,"[37.815211, 55.918953]"
442,Короча,,,,,,41.0,,,,,"[37.196119, 50.811355]"
443,Коряжма,14.75,,,118.0,72.75,,,17.208333333333336,17.208333333333336,9.833333333333332,"[47.159864, 61.315335]"
444,Костомукша,21.25,153.21428571428572,125.35714285714285,170.0,21.25,2.7857142857142856,,24.791666666666668,24.791666666666668,14.166666666666666,"[30.596637, 64.587358]"
445,Кострома,1631.5,310.3571428571429,253.92857142857142,5849.0,2819.5,4462.071428571428,1233.2857142857142,1962.2976190476193,1954.6309523809523,2254.523809523809,"[40.926894, 57.767918]"
446,Котельнич,,,,,84.0,107.0,,,,,"[48.346313, 58.305095]"
447,Котлас,30.0,,,240.0,462.0,,,35.0,35.0,20.0,"[46.633226, 61.252975]"
448,Котово,,367.32142857142856,300.5357142857143,,,6.678571428571428,,,,,"[44.801328, 50.322064]"
449,Котовск,15.25,,,122.0,15.25,113.92857142857143,87.28571428571428,24.50595238095238,24.50595238095238,13.523809523809522,"[41.50575, 52.59292]"
450,Кочубеевское,,,,,90.0,108.0,,153.06666666666666,147.60000000000002,,"[41.82423, 44.690728]"
451,Кошурниково,,,,,74.0,,,,,,"[93.380709, 54.307836]"
452,Красная Пойма,23.0,,,184.0,129.0,,,26.833333333333336,26.833333333333336,15.333333333333332,"[39.081889, 55.003105]"
453,Красная Поляна,,,,,,35.0,,,,,"[51.147413, 56.241819]"
454,Красноармейск,9.75,,,78.0,9.75,,,11.375,11.375,6.5,"[38.141578, 56.120342]"
455,Красноармейск,9.75,,,78.0,9.75,,,11.375,11.375,6.5,"[45.695178, 51.023973]"
456,Красноармейское,9.25,,,74.0,9.25,,,10.791666666666668,10.791666666666668,6.166666666666666,"[50.034823, 52.710292]"
457,Красноборск,12.25,,,98.0,12.25,,,14.291666666666668,14.291666666666668,8.166666666666666,"[45.944111, 61.55949]"
458,Красновишерск,2.5,,,20.0,2.5,10.0,,2.916666666666667,2.916666666666667,1.6666666666666665,"[57.083301, 60.412825]"
459,Красногвардейское,,,,,95.0,,,,,,"[39.589635, 45.143718]"
460,Красногвардейское,,,,,95.0,,,,,,"[34.294587, 45.494852]"
461,Красногорск,38.0,,,304.0,214.0,780.0,,44.333333333333336,44.333333333333336,25.333333333333332,"[37.330399, 55.831003]"
462,Краснодар,6638.0,45858.03571428571,39218.392857142855,17572.0,28358.0,33493.607142857145,9100.428571428572,7207.9047619047615,7207.9047619047615,15630.119047619048,"[38.975313, 45.03547]"
463,Красное Поле,19.5,,,156.0,98.5,88.0,,22.75,22.75,13.0,"[40.693691, 44.894224]"
464,Краснокаменск,111.75,133.57142857142856,109.28571428571428,383.0,202.75,230.92857142857144,216.0,129.20833333333334,129.20833333333334,104.33333333333333,"[118.034146, 50.098683]"
465,Краснокамск,27.0,,,216.0,138.0,,,31.500000000000004,31.500000000000004,18.0,"[55.736376, 58.078362]"
466,Красномайский,24.5,,,196.0,24.5,,,28.583333333333336,28.583333333333336,16.333333333333332,"[34.414818, 57.62227]"
467,Краснотуранск,,,,,,59.0,,,,,"[91.567756, 54.317175]"
468,Краснотурьинск,16.0,,,128.0,16.0,77.0,,287.4666666666667,277.8666666666667,10.666666666666666,"[60.193574, 59.763534]"
469,Красноуральск,13.25,,,106.0,13.25,64.0,,15.458333333333334,15.458333333333334,8.833333333333332,"[60.038749, 58.356726]"
470,Красноуфимск,36.75,163.03571428571428,133.39285714285714,294.0,36.75,94.96428571428571,,42.875,42.875,24.5,"[57.770791, 56.617928]"
471,Красноярск,12249.75,13410.464285714286,11445.107142857141,24546.0,15649.75,29448.107142857145,20735.714285714286,25024.194047619047,24541.460714285713,29794.642857142855,"[92.852572, 56.010569]"
472,Красные Баки,6.0,,,48.0,6.0,26.0,,7.0,7.0,48.0,"[45.166619, 57.127364]"
473,Красные Баррикады,,,,,118.0,,,,,,"[47.858618, 46.204584]"
474,Красный Кут,,,,,102.0,,,,,,"[46.968118, 50.951263]"
475,Красный Октябрь,4.75,,,38.0,4.75,,,5.541666666666667,5.541666666666667,3.1666666666666665,"[64.811292, 55.652695]"
476,Красный Сулин,34.25,,,274.0,195.25,,,39.958333333333336,39.958333333333336,22.833333333333332,"[40.057495, 47.893519]"
477,Красный Чикой,,78.57142857142857,64.28571428571428,,,1.4285714285714284,,,,,"[108.755618, 50.363943]"
478,Красный Яр,8.0,72.67857142857143,59.46428571428571,64.0,165.0,98.32142857142857,,9.333333333333334,9.333333333333334,5.333333333333333,"[48.021312, 56.033435]"
479,Красный Яр,8.0,72.67857142857143,59.46428571428571,64.0,165.0,98.32142857142857,,9.333333333333334,9.333333333333334,5.333333333333333,"[50.389343, 53.498062]"
480,Красный Яр,8.0,72.67857142857143,59.46428571428571,64.0,165.0,98.32142857142857,,9.333333333333334,9.333333333333334,5.333333333333333,"[48.349233, 46.534259]"
481,Кропоткин,58.0,,,464.0,293.0,676.0,,67.66666666666667,67.66666666666667,38.666666666666664,"[40.576003, 45.434693]"
482,Крутцы,,,,,,67.0,,,,,"[45.733851, 57.859335]"
483,Крымск,99.5,422.32142857142856,345.5357142857143,796.0,307.5,459.67857142857144,,116.08333333333334,116.08333333333334,66.33333333333333,"[37.987894, 44.935414]"
484,Кстово,54.25,451.7857142857143,369.6428571428571,434.0,254.25,180.28571428571428,406.71428571428567,94.57738095238096,94.57738095238096,51.80952380952381,"[44.206805, 56.150665]"
485,Кубанский,18.0,,,144.0,91.0,82.0,,21.0,21.0,12.0,"[40.58009, 45.92922]"
486,Кудымкар,49.25,375.17857142857144,306.96428571428567,394.0,252.25,114.82142857142857,,227.32500000000002,221.25833333333333,32.83333333333333,"[54.664183, 59.014548]"
487,Куеда,,,,,31.0,33.0,,,,,"[55.591352, 56.430106]"
488,Кузнецк,59.75,,,478.0,175.75,124.0,,69.70833333333334,69.70833333333334,331.8333333333333,"[46.601174, 53.119335]"
489,Куйбышев,29.0,,,232.0,164.0,213.5,247.0,52.833333333333336,52.833333333333336,28.833333333333332,"[78.311111, 55.445972]"
490,Кулебаки,25.5,,,204.0,119.5,,,248.15,240.35000000000002,17.0,"[42.512492, 55.429716]"
491,Кулун,10.5,,,84.0,10.5,39.0,,12.25,12.25,7.0,"[89.783666, 55.332673]"
492,Кумены,,,,,47.0,60.0,,,,,"[49.903076, 58.103851]"
493,Кумертау,1275.25,,,2394.0,1420.25,,,565.6583333333333,557.925,199.5,"[55.796698, 52.756185]"
494,Кунгур,17.25,212.14285714285714,173.57142857142856,138.0,298.25,165.85714285714286,,20.125,20.125,11.5,"[56.944215, 57.42881]"
495,Курган,1969.5,2104.25,2016.75,6341.0,2417.5,4125.75,1345.0,2687.7166666666667,2665.7833333333333,2099.333333333333,"[65.341118, 55.441004]"
496,Курсавка,,,,,76.0,91.0,,,,,"[42.503563, 44.459468]"
497,Курск,1649.25,5380.714285714286,4757.857142857143,9351.0,11019.25,17128.428571428572,2818.4285714285716,2641.8630952380954,2619.1964285714284,6843.785714285714,"[36.193015, 51.730846]"
498,Куртамыш,,184.64285714285714,151.07142857142856,,,3.3571428571428568,,,,,"[64.42799, 54.910156]"
499,Кушнаренково,,345.7142857142857,282.8571428571429,,60.0,6.285714285714286,,,,,"[55.33297, 55.1012]"
500,Кущевская,18.5,,,148.0,18.5,,,21.583333333333336,21.583333333333336,12.333333333333332,"[39.628191, 46.565699]"
501,Кызыл,111.0,2131.857142857143,1830.4285714285716,888.0,2374.0,1749.142857142857,,129.5,129.5,74.0,"[94.43799, 51.71989]"
502,Кыштым,25.5,,,204.0,25.5,,,29.750000000000004,29.750000000000004,235.0,"[60.538958, 55.707882]"
503,Кяхта,,,,,52.0,48.0,,,,,"[106.449903, 50.35522]"
504,Лабинск,31.0,,,248.0,157.0,715.0,,36.16666666666667,36.16666666666667,360.6666666666667,"[40.723578, 44.635715]"
505,Лабытнанги,31.5,,,252.0,122.5,,,36.75,36.75,21.0,"[66.37993, 66.660883]"
506,Лагань,19.25,119.82142857142857,98.03571428571428,154.0,19.25,68.17857142857143,,22.458333333333336,22.458333333333336,12.833333333333332,"[47.354142, 45.392903]"
507,Лангепас,22.5,165.0,135.0,180.0,101.5,3.0,,26.25,26.25,15.0,"[75.180725, 61.253706]"
508,Ленинградская,25.0,,,200.0,127.0,114.0,,29.166666666666668,29.166666666666668,16.666666666666664,"[39.392886, 46.320553]"
509,Лениногорск,245.75,214.10714285714286,175.17857142857142,1966.0,330.75,89.89285714285714,,469.6416666666667,463.10833333333335,163.83333333333331,"[52.442676, 54.599028]"
510,Ленинск,26.25,,,210.0,123.25,,,30.625000000000004,30.625000000000004,17.5,"[45.199228, 48.693682]"
511,Ленинск-Кузнецкий,,687.5,562.5,,,100.5,,,,,"[86.162243, 54.663609]"
512,Ленинское,,,,,,23.0,,,,,"[132.622013, 47.932641]"
513,Ленск,39.0,,,312.0,39.0,75.42857142857143,178.28571428571428,59.214285714285715,59.214285714285715,32.857142857142854,"[114.911853, 60.713735]"
514,Лермонтов,,,,,523.0,209.0,,296.8,286.2,,"[42.973184, 44.10535]"
515,Лесной,477.25,,,1942.0,477.25,268.0,268.0,512.125,512.125,1067.5,"[59.79863, 58.635513]"
516,Лесозаводск,,,,,,118.0,,,,,"[133.398221, 45.464809]"
517,Лесосибирск,188.5,,,1508.0,318.5,,,219.91666666666669,219.91666666666669,125.66666666666666,"[92.503666, 58.221733]"
518,Ливны,201.75,,,1614.0,350.75,112.0,,235.37500000000003,235.37500000000003,134.5,"[37.60805, 52.426549]"
519,Ликино-Дулево,69.25,,,554.0,248.25,,,80.79166666666667,80.79166666666667,46.166666666666664,"[38.958712, 55.707086]"
520,Лиман,,49.10714285714286,40.17857142857143,,,0.8928571428571428,,,,,"[47.223824, 45.781843]"
521,Липецк,2989.5,1392.5357142857142,1247.892857142857,10924.0,8482.5,6522.821428571428,4149.571428571428,11637.245238095238,11341.445238095239,4079.8809523809523,"[39.599229, 52.608826]"
522,Лисино-Корпус,,194.46428571428572,159.10714285714283,,,3.5357142857142856,,,,,"[30.659806, 59.427952]"
523,Лиски,203.75,,,580.0,258.75,150.0,150.0,212.70833333333334,212.70833333333334,185.83333333333331,"[39.497099, 50.987304]"
524,Лодейное Поле,,,,,49.0,,,,,,"[33.543183, 60.734305]"
525,Локоть,,198.39285714285714,162.32142857142856,,100.0,3.6071428571428568,,,,,"[34.577036, 52.560927]"
526,Луга,15.5,,,124.0,80.5,579.0,,135.68333333333334,131.48333333333335,10.333333333333332,"[29.847945, 58.735207]"
527,Луховицы,27.0,,,216.0,27.0,,,31.500000000000004,31.500000000000004,18.0,"[39.02605, 54.96515]"
528,Лысково,16.75,,,134.0,78.75,,,19.541666666666668,19.541666666666668,11.166666666666666,"[45.040971, 56.021362]"
529,Лысьва,309.5,,,1692.0,1009.5,112.0,112.0,669.0833333333334,657.4166666666667,243.66666666666666,"[57.811664, 58.100417]"
530,Лыткарино,28.0,,,224.0,28.0,151.0,,32.66666666666667,32.66666666666667,18.666666666666664,"[37.908986, 55.579302]"
531,Льгов,,19.642857142857142,16.07142857142857,,,0.3571428571428571,,,,,"[35.257456, 51.655953]"
532,Люберцы,23.75,,,190.0,133.75,677.2142857142858,232.14285714285714,45.56547619047619,45.56547619047619,24.76190476190476,"[37.893328, 55.676748]"
533,Любим,10.0,,,80.0,53.0,,,11.666666666666668,11.666666666666668,6.666666666666666,"[40.686882, 58.362004]"
534,Лянтор,28.75,210.17857142857144,171.96428571428572,230.0,28.75,3.821428571428571,,33.54166666666667,33.54166666666667,19.166666666666664,"[72.155361, 61.620667]"
535,Маар,,,,,214.0,,,,,,"[120.358159, 63.433869]"
536,Магадан,25.25,4468.75,3656.25,202.0,1031.25,627.1071428571429,96.57142857142857,36.886904761904766,36.886904761904766,20.547619047619047,"[150.808586, 59.565155]"
537,Магнитогорск,3548.0,13799.107142857143,11290.17857142857,11535.0,8144.0,4620.25,5298.571428571428,15123.261904761905,14724.595238095239,7870.880952380952,"[58.980291, 53.407163]"
538,Майкоп,2042.0,4423.571428571428,3619.285714285714,3862.0,5238.0,9202.071428571428,2140.4285714285716,2112.904761904762,2112.904761904762,1969.1190476190477,"[40.105852, 44.606683]"
539,Майский,21.25,2490.1785714285716,2091.964285714286,170.0,21.25,654.8214285714286,,24.791666666666668,24.791666666666668,14.166666666666666,"[44.051756, 43.628254]"
540,Майский,21.25,2490.1785714285716,2091.964285714286,170.0,21.25,654.8214285714286,,24.791666666666668,24.791666666666668,14.166666666666666,"[36.455233, 50.523238]"
541,Максатиха,5.25,,,42.0,5.25,,,6.125,6.125,3.5,"[35.869864, 57.795725]"
542,Малояз,13.5,,,108.0,13.5,,,15.750000000000002,15.750000000000002,9.0,"[58.155889, 55.179724]"
543,Мангут,6.0,,,48.0,6.0,,,7.0,7.0,4.0,"[112.672713, 49.695882]"
544,Мари-Турек,,,,,,4.0,,,,,"[49.622164, 56.788707]"
545,Мариинск,,,,,,115.0,,,,,"[87.742263, 56.206957]"
546,Мариинский Посад,,,,,54.0,,,,,,"[47.718661, 56.113707]"
547,Маркс,,143.39285714285714,117.32142857142857,,82.0,133.60714285714286,,151.2,145.8,,"[46.740144, 51.712591]"
548,Маслянино,,,,,82.0,,,,,,"[84.210671, 54.345142]"
549,Массандра,37.0,,,296.0,174.0,137.0,,43.16666666666667,43.16666666666667,24.666666666666664,"[34.186035, 44.514701]"
550,Махачкала,484.75,10980.25,9482.75,1624.0,6720.75,14638.321428571428,1807.7142857142858,626.1607142857142,626.1607142857142,5901.642857142857,"[47.504745, 42.9831]"
551,Мглин,,,,,,1.0,,,,,"[32.847815, 53.061074]"
552,Мегион,19.75,147.32142857142856,120.53571428571428,158.0,19.75,126.39285714285714,115.14285714285714,31.898809523809526,31.898809523809526,17.595238095238095,"[76.102621, 61.03289]"
553,Медвенка,7.0,,,56.0,7.0,,,8.166666666666668,8.166666666666668,4.666666666666666,"[36.109148, 51.419546]"
554,Медногорск,33.25,,,266.0,33.25,,,318.7916666666667,308.7916666666667,22.166666666666664,"[57.582944, 51.403446]"
555,Междуреченск,39.0,3618.214285714286,2960.3571428571427,312.0,199.0,65.78571428571428,,45.5,45.5,26.0,"[88.080398, 53.685199]"
556,Междуреченский,9.5,,,76.0,42.5,36.0,,11.083333333333334,11.083333333333334,6.333333333333333,"[65.900364, 59.596753]"
557,Мелеуз,370.5,414.85714285714283,403.42857142857144,2838.0,744.5,796.5714285714286,196.28571428571428,442.9642857142857,442.9642857142857,259.85714285714283,"[55.927672, 52.959143]"
558,Мельниково,,,,,,94.0,,,,,"[84.079849, 56.55621]"
559,Мензелинск,,,,,75.0,352.0,,,,,"[53.101429, 55.719972]"
560,Миасс,2795.75,1206.7142857142858,1043.857142857143,2587.0,2057.75,2175.285714285714,1045.0,1626.4083333333333,1613.6750000000002,1475.5,"[60.109599, 55.050432]"
561,Микунь,27.5,,,220.0,27.5,,,32.083333333333336,32.083333333333336,18.333333333333332,"[50.082532, 62.356493]"
562,Миллерово,11.75,,,94.0,11.75,,,13.708333333333334,13.708333333333334,7.833333333333333,"[40.394849, 48.92173]"
563,Минеральные Воды,433.0,,,433.0,2450.0,622.0,433.0,433.0,433.0,433.0,"[43.13834, 44.208806]"
564,Минусинск,,,,,164.0,146.0,,,,,"[91.686981, 53.710015]"
565,Мирный,79.0,13565.357142857143,11098.92857142857,247.0,139.0,348.0,164.57142857142856,91.42857142857143,91.42857142857143,75.21428571428572,"[113.978701, 62.541028]"
566,Мирный,79.0,13565.357142857143,11098.92857142857,247.0,139.0,348.0,164.57142857142856,91.42857142857143,91.42857142857143,75.21428571428572,"[40.326613, 62.761555]"
567,Мирный,79.0,13565.357142857143,11098.92857142857,247.0,139.0,348.0,164.57142857142856,91.42857142857143,91.42857142857143,75.21428571428572,"[61.733762, 55.251501]"
568,Митякинская,,,,,,46.0,,,,,"[39.785926, 48.609866]"
569,Михайловка,70.25,194.46428571428572,159.10714285714283,562.0,3076.25,127.67857142857143,293.42857142857144,104.52976190476191,104.52976190476191,58.11904761904761,"[43.23445, 50.07938]"
570,Михайловка,70.25,194.46428571428572,159.10714285714283,562.0,3076.25,127.67857142857143,293.42857142857144,104.52976190476191,104.52976190476191,58.11904761904761,"[55.889629, 54.807658]"
571,Михайловск,26.0,,,208.0,127.0,120.0,,30.333333333333336,30.333333333333336,17.333333333333332,"[59.125926, 56.444862]"
572,Михайловск,26.0,,,208.0,127.0,120.0,,30.333333333333336,30.333333333333336,17.333333333333332,"[42.028803, 45.129667]"
573,Михайловское,16.75,,,134.0,16.75,,,19.541666666666668,19.541666666666668,11.166666666666666,"[44.62975, 43.099153]"
574,Михайловское,16.75,,,134.0,16.75,,,19.541666666666668,19.541666666666668,11.166666666666666,"[79.721223, 51.820014]"
575,Мичуринск,768.75,2142.9285714285716,1822.2142857142858,1558.0,1187.75,2085.0714285714284,656.0,787.5416666666667,787.5416666666667,731.1666666666666,"[40.49802, 52.893913]"
576,Мичуринский,52.25,,,418.0,52.25,221.0,,60.958333333333336,60.958333333333336,34.83333333333333,"[34.235424, 53.274777]"
577,Мичуринское,,143.39285714285714,117.32142857142857,,,88.60714285714286,,,,,"[29.871876, 60.564878]"
578,Мишкино,,,,,43.0,,,,,,"[55.964081, 55.532497]"
579,Мишкино,,,,,43.0,,,,,,"[63.914342, 55.337307]"
580,Можга,17.75,,,142.0,80.75,68.0,,20.708333333333336,20.708333333333336,11.833333333333332,"[52.213022, 56.440244]"
581,Моздок,130.0,,,305.0,130.0,214.0,105.0,134.16666666666666,134.16666666666666,121.66666666666666,"[44.653887, 43.735433]"
582,Моздок,130.0,,,305.0,130.0,214.0,105.0,134.16666666666666,134.16666666666666,121.66666666666666,"[44.653887, 43.735433]"
583,Мокшан,,,,,66.0,71.0,,,,,"[44.608109, 53.440114]"
584,Молодежный,,324.1071428571429,265.17857142857144,,,5.892857142857142,,,,,"[104.417761, 52.232653]"
585,Молочное,,,,,,61.0,,,,,"[39.676897, 59.289043]"
586,Мончегорск,132.5,,,283.0,199.5,111.0,111.0,300.35,294.48333333333335,125.33333333333333,"[32.937071, 67.938921]"
587,Морки,,,,,2.0,,,,,,"[48.998733, 56.428897]"
588,Моршанск,,,,,108.0,,,149.33333333333334,144.0,,"[41.811627, 53.443611]"
589,Москва,94474.0,93016.78571428571,82874.64285714286,175596.0,116284.0,159663.7857142857,86917.71428571429,126605.21904761906,124917.01904761905,111198.47619047618,"[37.617644, 55.755819]"
590,Московское,21.25,,,170.0,103.25,98.0,,24.791666666666668,24.791666666666668,14.166666666666666,"[41.918652, 45.284999]"
591,Мостовской,,,,,53.0,,,,,,"[40.790278, 44.414363]"
592,Мраково,6.75,,,54.0,6.75,,,7.875000000000001,7.875000000000001,4.5,"[56.621163, 52.715502]"
593,Муравленко,21.5,135.53571428571428,110.89285714285714,172.0,21.5,2.464285714285714,,222.95000000000002,215.88333333333335,14.333333333333332,"[74.494457, 63.795285]"
594,Мурманск,748.0,4070.464285714286,3425.1071428571427,2890.0,7758.0,4399.535714285715,442.0,1084.6,1074.4,1950.0,"[33.074918, 68.970663]"
595,Муром,342.0,,,2736.0,1173.0,893.8571428571429,746.5714285714286,456.42857142857144,456.42857142857144,2682.714285714286,"[42.052411, 55.579174]"
596,Мухоршибирь,,110.0,90.0,,,2.0,,,,,"[107.823679, 51.047343]"
597,Мценск,78.25,,,626.0,566.25,134.0,,195.825,192.09166666666667,52.166666666666664,"[36.575006, 53.278939]"
598,Мыски,158.0,,,158.0,158.0,158.0,158.0,158.0,158.0,158.0,"[87.805747, 53.712514]"
599,Мытищи,5016.75,1768.642857142857,1655.0714285714284,9165.0,6699.75,4622.071428571428,3436.142857142857,2970.09880952381,2960.6988095238094,2455.595238095238,"[37.736743, 55.909968]"
600,Набережные Челны,3662.5,1687.3214285714284,1380.5357142857142,18380.0,8368.5,2862.6785714285716,1560.0,7449.450000000001,7326.716666666667,2961.6666666666665,"[52.403662, 55.741272]"
601,Нагорный,,,,,,114.0,,,,,"[30.474627, 56.334517]"
602,Надеждино,6.0,,,48.0,6.0,39.0,,7.0,7.0,4.0,"[50.373479, 54.117218]"
603,Надым,26.75,,,214.0,103.75,,,275.7416666666667,267.0083333333333,17.833333333333332,"[72.540055, 65.527025]"
604,Назарово,41.0,,,328.0,169.0,,,47.833333333333336,47.833333333333336,27.333333333333332,"[90.417697, 56.012345]"
605,Назрань,,1497.1785714285716,1258.9642857142858,,1004.0,4206.821428571428,,,,,"[44.768485, 43.231409]"
606,Называевск,16.25,,,130.0,16.25,57.0,,18.958333333333336,18.958333333333336,10.833333333333332,"[71.349186, 55.564821]"
607,Нальчик,1861.0,2536.6785714285716,2173.464285714286,4437.0,7558.0,13441.75,2529.285714285714,2002.047619047619,2002.047619047619,5928.190476190476,"[43.607081, 43.485259]"
608,Нариманов,,,,,56.0,,,46.66666666666667,45.0,,"[47.854405, 46.689553]"
609,Наро-Фоминск,24.75,180.71428571428572,147.85714285714283,198.0,24.75,136.28571428571428,,28.875000000000004,28.875000000000004,16.5,"[36.72285, 55.383838]"
610,Нарьян-Мар,50.0,,,127.0,87.0,113.5,130.0,58.833333333333336,58.833333333333336,49.83333333333333,"[53.006926, 67.63805]"
611,Наумовка,21.25,,,170.0,21.25,,,24.791666666666668,24.791666666666668,14.166666666666666,"[55.91709, 53.519964]"
612,Находка,78.75,300.5357142857143,245.89285714285714,630.0,555.75,260.8928571428571,360.2857142857143,449.98928571428576,438.1892857142857,386.35714285714283,"[132.89282, 42.824043]"
613,Невель,9.0,,,72.0,9.0,,,10.5,10.5,6.0,"[29.91725, 56.017483]"
614,Невельск,53.25,,,426.0,231.25,,,62.12500000000001,62.12500000000001,35.5,"[141.856596, 46.671673]"
615,Невинномысск,454.5,271.07142857142856,221.78571428571428,3636.0,939.5,1278.7142857142858,2003.8571428571427,863.5928571428572,857.1928571428572,380.07142857142856,"[41.936061, 44.638287]"
616,Невьянск,21.5,,,172.0,21.5,,,25.083333333333336,25.083333333333336,14.333333333333332,"[60.218251, 57.491225]"
617,Нелидово,11.25,,,90.0,54.25,,,13.125,13.125,7.5,"[32.772042, 56.225553]"
618,Нерехта,,,,,62.0,69.0,,,,,"[40.572563, 57.460544]"
619,Нерчинск,37.5,,,300.0,37.5,168.0,,43.75,43.75,25.0,"[116.585693, 51.977058]"
620,Нерюнгри,131.0,3355.0,2745.0,411.0,716.0,229.0,273.0,459.6666666666667,448.6666666666667,124.66666666666666,"[124.712311, 56.657717]"
621,Нефтегорск,10.5,131.60714285714286,107.67857142857142,84.0,60.5,44.82142857142857,100.28571428571428,19.964285714285715,19.964285714285715,10.857142857142858,"[51.163808, 52.797221]"
622,Нефтекамск,201.5,1048.9285714285716,858.2142857142857,1437.0,688.5,371.07142857142856,25.0,733.0500000000001,715.1166666666667,172.66666666666666,"[54.247751, 56.088483]"
623,Нефтеюганск,247.25,681.6071428571429,557.6785714285713,893.0,570.25,267.82142857142856,385.2857142857143,280.3392857142857,280.3392857142857,225.35714285714286,"[72.616403, 61.088255]"
624,Нижневартовск,228.0,9331.321428571428,7864.535714285714,1705.0,1213.0,750.8928571428571,509.1428571428571,301.0238095238095,301.0238095238095,176.59523809523807,"[76.558902, 60.938545]"
625,Нижнекамск,1040.0,,,3273.0,1548.0,5142.571428571428,7380.714285714285,1961.9857142857143,1949.252380952381,1393.8095238095239,"[51.819712, 55.637576]"
626,Нижнеудинск,31.25,,,250.0,160.25,,,36.458333333333336,36.458333333333336,20.833333333333332,"[99.026387, 54.901238]"
627,Нижний Бестях,34.0,,,272.0,170.0,,,39.66666666666667,39.66666666666667,22.666666666666664,"[129.907763, 61.95847]"
628,Нижний Ломов,31.25,,,250.0,31.25,93.0,,213.79166666666669,207.45833333333334,20.833333333333332,"[43.672999, 53.530049]"
629,Нижний Новгород,12586.0,11268.464285714286,9883.107142857143,23248.0,20355.0,31246.535714285714,8668.0,14078.333333333334,13864.333333333334,27321.333333333332,"[44.006516, 56.326797]"
630,Нижний Тагил,795.5,265.17857142857144,216.96428571428572,3452.0,2000.5,654.6785714285714,590.5714285714286,3136.445238095238,3055.5785714285716,675.7142857142858,"[59.971474, 57.907562]"
631,Нижняя Салда,9.75,,,78.0,9.75,47.0,,11.375,11.375,6.5,"[60.716331, 58.07149]"
632,Нижняя Тура,,420.3571428571429,343.92857142857144,,,7.642857142857142,,,,,"[59.851325, 58.631072]"
633,Никель,10.0,98.21428571428572,80.35714285714286,80.0,10.0,1.7857142857142856,,11.666666666666668,11.666666666666668,6.666666666666666,"[30.210065, 69.410035]"
634,Николаевка,9.0,,,72.0,9.0,,,60.900000000000006,59.1,6.0,"[47.207986, 53.129051]"
635,Николаевск,18.0,,,144.0,18.0,,,21.0,21.0,12.0,"[45.45911, 50.025878]"
636,Николаевск-на-Амуре,8.25,72.67857142857143,59.46428571428571,66.0,42.25,1.3214285714285714,,9.625,9.625,5.5,"[140.713795, 53.14025]"
637,Никологоры,,,,,,72.0,,,,,"[41.993895, 56.140479]"
638,Никольск,,,,,80.0,51.85714285714286,122.57142857142857,9.428571428571429,9.428571428571429,4.714285714285714,"[45.45849, 59.530416]"
639,Никольск,,,,,80.0,51.85714285714286,122.57142857142857,9.428571428571429,9.428571428571429,4.714285714285714,"[46.084356, 53.71447]"
640,Новая Усмань,18.5,,,148.0,87.5,,,21.583333333333336,21.583333333333336,12.333333333333332,"[39.410268, 51.643447]"
641,Новоалександрово,,108.03571428571428,88.39285714285714,,,1.9642857142857142,,,,,"[40.263542, 56.221324]"
642,Новоалександровск,,,,,,46.0,,,,,"[41.215388, 45.49331]"
643,Новоалтайск,166.0,,,453.0,492.0,125.0,125.0,172.83333333333334,172.83333333333334,152.33333333333334,"[83.931079, 53.412021]"
644,Новоаннинский,12.75,,,102.0,12.75,,,14.875000000000002,14.875000000000002,8.5,"[42.667083, 50.529606]"
645,Новобелокатай,12.5,,,100.0,12.5,,,14.583333333333334,14.583333333333334,8.333333333333332,"[58.959199, 55.70771]"
646,Нововаршавка,,,,,43.0,35.0,,,,,"[74.692374, 54.174323]"
647,Нововоронеж,28.0,,,224.0,28.0,,,32.66666666666667,32.66666666666667,18.666666666666664,"[39.215981, 51.3091]"
648,Новодвинск,11.5,,,92.0,57.5,63.285714285714285,40.85714285714286,16.55952380952381,16.55952380952381,9.238095238095237,"[40.82083, 64.413687]"
649,Новозыбков,58.5,,,202.0,58.5,38.0,38.0,61.91666666666667,61.91666666666667,51.666666666666664,"[31.933231, 52.536723]"
650,Новоильинск,23.75,,,190.0,23.75,,,27.708333333333336,27.708333333333336,15.833333333333332,"[108.707621, 51.68243]"
651,Новокузнецк,2278.5,16385.928571428572,13605.214285714286,8141.0,6220.5,3752.357142857143,3405.8571428571427,11932.426190476192,11598.02619047619,4468.9047619047615,"[87.136053, 53.757553]"
652,Новокуйбышевск,121.25,,,970.0,121.25,857.2857142857142,1600.8571428571427,679.0011904761905,664.2011904761905,142.4047619047619,"[49.947776, 53.099469]"
653,Новолеушковская,,,,,,74.0,,,,,"[39.987768, 46.000141]"
654,Новомичуринск,,,,,,97.0,,,,,"[39.750865, 54.034574]"
